,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Current Debt And Capital Lease Obligation,17825170000.0,22037497000.0,31373605000.0,22369994000.0
Current Capital Lease Obligation,91995000.0,107106000.0,,
Current Debt,17733175000.0,21930391000.0,31373605000.0,22369994000.0
Other Current Borrowings,,,31373605000.0,22369994000.0
Current Provisions,96501000.0,80942000.0,,
Payables And Accrued Expenses,,,44512624000.0,41092675000.0
Current Accrued Expenses,,,32801000.0,779090000.0
Interest Payable,,,32801000.0,779090000.0
Payables,80410447000.0,70382277000.0,44479823000.0,40313585000.0
Other Payable,48679862000.0,39895891000.0,14007748000.0,9801375000.0
Dividends Payable,1544772000.0,66505000.0,2175857000.0,584624000.0
Total Tax Payable,3145111000.0,3682022000.0,4976442000.0,5654325000.0
Accounts Payable,27040702000.0,26737859000.0,23319776000.0,24273261000.0
Total Assets,357794496000.0,349155327000.0,340223173000.0,322610395000.0
Total Non Current Assets,244728932000.0,229487106000.0,216312131000.0,217202039000.0
Other Non Current Assets,339492000.0,267142000.0,4713045000.0,3751224000.0
Non Current Prepaid Assets,22000000.0,22000000.0,,
Non Current Deferred Assets,,95968000.0,3266651000.0,3238379000.0
Non Current Deferred Taxes Assets,2764995000.0,2560735000.0,3134016000.0,3134435000.0
Non Current Accounts Receivable,,,406200000.0,369680000.0
Investments And Advances,,,33314501000.0,29260317000.0
Investmentin Financial Assets,2414434000.0,2866145000.0,3410938000.0,2417834000.0
Available For Sale Securities,2414434000.0,2866145000.0,3410938000.0,2417834000.0
Long Term Equity Investment,31655695000.0,30802467000.0,29903563000.0,26842483000.0
Investmentsin Joint Venturesat Cost,4541951000.0,4539186000.0,,
Investmentsin Associatesat Cost,27113744000.0,26263281000.0,,
Investment Properties,61229000.0,65148000.0,69089000.0,84413000.0
Goodwill And Other Intangible Assets,55549801000.0,56034052000.0,8689308000.0,8316064000.0
Other Intangible Assets,55543717000.0,56027968000.0,8683224000.0,8309980000.0
Goodwill,6084000.0,6084000.0,6084000.0,6084000.0
Net PPE,142519173000.0,129499781000.0,165853337000.0,172181962000.0
Accumulated Depreciation,-109674754000.0,-102547992000.0,-106669748000.0,-90761414000.0
Gross PPE,252193927000.0,232047773000.0,272523085000.0,262943376000.0
Construction In Progress,19436375000.0,12437820000.0,11045417000.0,19597073000.0
Other Properties,5529823000.0,5533715000.0,110322147000.0,100033404000.0
Machinery Furniture Equipment,109657841000.0,107010156000.0,98481336000.0,93777185000.0
Buildings And Improvements,52604336000.0,51444116000.0,,
Land And Improvements,430863000.0,492436000.0,,
Properties,64534689000.0,55129530000.0,142905554000.0,131542376000.0
Current Assets,113065564000.0,119668221000.0,123911042000.0,105408356000.0
Other Current Assets,,1667969000.0,1906521000.0,3350436000.0
Restricted Cash,10548876000.0,9926996000.0,,
Prepaid Assets,2322171000.0,2529324000.0,2438155000.0,2290850000.0
Inventory,7743353000.0,8734988000.0,9350026000.0,8322812000.0
Inventories Adjustments Allowances,,0.0,0.0,0.0
Other Inventories,4078029000.0,5120875000.0,,130509000.0
Finished Goods,5299411000.0,6228222000.0,3578539000.0,3294938000.0
Work In Process,,3224386000.0,2688165000.0,1945178000.0
Raw Materials,2443942000.0,2506766000.0,3083322000.0,2952187000.0
Receivables,,,19190820000.0,18519464000.0
Other Receivables,6181279000.0,5434263000.0,10443437000.0,10082206000.0
Taxes Receivable,1091536000.0,1000077000.0,,
Accrued Interest Receivable,,,,669093000.0
Notes Receivable,,,508118000.0,
Accounts Receivable,8401695000.0,7116996000.0,8239265000.0,7768165000.0
Allowance For Doubtful Accounts Receivable,-677944000.0,-584965000.0,-759157000.0,-553487000.0
Gross Accounts Receivable,9079639000.0,7701961000.0,8998422000.0,8099399000.0
Cash Cash Equivalents And Short Term Investments,76776654000.0,84925577000.0,91025520000.0,72924794000.0
Other Short Term Investments,46953171000.0,53342692000.0,,
Cash And Cash Equivalents,29823483000.0,31582885000.0,91025520000.0,72924794000.0
Cash Equivalents,29823469000.0,31582860000.0,964188000.0,2846191000.0
Cash Financial,14000.0,25000.0,90061332000.0,70078450000.0
