,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Long Term Equity Investment,153984400000.0,149278357000.0,127985238000.0,98163517000.0
Investment Properties,15981833000.0,11399446000.0,9898342000.0,8009648000.0
Goodwill And Other Intangible Assets,117101178000.0,69807547000.0,62740021000.0,68665620000.0
Other Intangible Assets,117051416000.0,69751930000.0,62576503000.0,68306121000.0
Goodwill,49762000.0,55617000.0,163518000.0,359499000.0
Net PPE,87345808000.0,86220901000.0,78833327000.0,76348545000.0
Accumulated Depreciation,-111830442000.0,-104903408000.0,-100042267000.0,-92913203000.0
Gross PPE,199176250000.0,191124309000.0,178875594000.0,169261748000.0
Construction In Progress,6812863000.0,5810715000.0,7593171000.0,9273848000.0
Other Properties,87847051000.0,81411257000.0,71726614000.0,66488430000.0
Machinery Furniture Equipment,70494471000.0,70400996000.0,70538563000.0,66733010000.0
Buildings And Improvements,,,,
Properties,34021865000.0,33501341000.0,29017246000.0,26766460000.0
Current Assets,1143974775000.0,1064752631000.0,1010052178000.0,908399727000.0
Other Current Assets,67308381000.0,56363241000.0,49754233000.0,45047324000.0
Assets Held For Sale Current,,,58873000.0,
Prepaid Assets,23110034000.0,21712629000.0,27473837000.0,25533462000.0
Inventory,286116358000.0,307642792000.0,299818526000.0,279554016000.0
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,238231020000.0,260350898000.0,251546452000.0,232270930000.0
Finished Goods,7596738000.0,8326798000.0,8218044000.0,6696476000.0
Work In Process,5825158000.0,5108554000.0,4132887000.0,4144352000.0
Raw Materials,34463442000.0,33856542000.0,35921143000.0,36442258000.0
Other Receivables,375444533000.0,354637280000.0,332330982000.0,275306410000.0
Accounts Receivable,204759238000.0,155809067000.0,141229619000.0,155677298000.0
Allowance For Doubtful Accounts Receivable,-20444647000.0,-18038737000.0,-15215783000.0,-12469078000.0
Gross Accounts Receivable,225203885000.0,173847804000.0,156445402000.0,168146376000.0
Cash Cash Equivalents And Short Term Investments,187236231000.0,168587622000.0,159386108000.0,127281217000.0
Other Short Term Investments,1533116000.0,1629785000.0,961298000.0,460063000.0
Cash And Cash Equivalents,185703115000.0,166957837000.0,158424810000.0,126821154000.0
Cash Equivalents,11149207000.0,8626759000.0,8750612000.0,7099547000.0
Cash Financial,5300709000.0,4525017000.0,4842014000.0,4471894000.0
